1,0,0,2,0,0,0,0,0,1,39061,1571.871227,3.138832998,1.609657948,786.1488934,-53,-1861,29.1750503,-33
0,1,2,0,1,1,1,1,1,0,52194,2100.362173,3.501006036,1.770623742,1449.770624,53,1861,35.01006036,33
0,0,3,2,1,1,1,1,1,0,69976,2256.077378,3.481998925,1.64427727,1461.659323,1548,3716,37.43148845,60
1,1,2,3,0,0,0,0,0,1,53267,1717.367007,3.25631381,1.515314347,896.0924234,-1548,-3716,31.11230521,-60
0,0,1,3,0,0,0,0,0,2,70224,1898.801262,3.839567373,1.514195584,1019.302388,-1024,-2305,32.55520505,-49
1,1,3,1,1,1,1,1,2,0,63410,1714.556106,3.542136097,2.082018927,1345.476341,1024,2305,34.69130239,49
0,1,4,0,1,1,1,1,1,0,65435,2070.727848,3.512658228,1.772151899,1268.601266,665,880,36.89873418,66
1,0,0,4,0,0,0,0,0,1,37236,1178.35443,3.35443038,1.329113924,961.2594937,-665,-880,31.64556962,-66
1,0,0,4,1,0,0,0,0,1,29672,1026.121037,3.008645533,1.279538905,861.0605187,1876,1387,33.64841499,17
0,1,4,0,0,1,1,1,1,0,49359,1706.939481,4.04610951,1.417867435,1300.910663,-1876,-1387,37.65994236,-17
1,1,3,0,1,1,1,1,1,0,63811,2518.855263,3.868421053,1.302631579,1451.526316,-59,1823,36.27631579,-11
0,0,0,3,0,0,0,0,0,1,39632,1564.421053,3.276315789,0.986842105,974.4078947,59,-1823,33.35526316,11
1,1,1,4,1,0,0,0,0,1,37464,1083.818708,3.529411765,1.793635487,966.8910318,752,1256,34.74445516,38
0,0,4,1,0,1,1,1,1,0,46978,1359.054966,4.31051109,1.93828351,1350.46866,-752,-1256,36.82738669,-38
1,1,3,0,0,1,1,1,1,0,35731,1303.258359,3.79331307,2.188449848,1586.516717,1718,4665,43.44072948,73
0,0,0,3,1,0,0,0,0,1,25524,930.9665653,3.975683891,1.276595745,880.887538,-1718,-4665,33.33738602,-73
0,1,1,3,1,0,0,0,0,1,22029,771.5936953,2.872154116,0.840630473,806.4588441,-938,-4372,32.2591944,-48
1,0,3,1,0,1,1,1,1,0,39057,1368.021016,3.292469352,1.506129597,1399.488616,938,4372,39.68476357,48
0,0,2,3,0,0,0,0,0,2,57614,1731.016525,4.476715073,1.171757636,1091.194792,131,-1315,31.03655483,-32
1,1,3,2,1,1,1,1,2,0,84694,2544.636955,3.395092639,1.892839259,1365.115674,-131,1315,31.997997,32
1,0,3,1,1,1,1,1,1,0,69703,2458.659612,3.209876543,1.940035273,1374.59612,1675,1575,33.72134039,25
0,1,1,3,0,0,0,0,0,1,48162,1698.835979,3.774250441,1.234567901,971.2098765,-1675,-1575,31.49911817,-25
1,1,3,1,1,1,1,1,1,0,44425,1482.480534,4.171301446,2.502780868,1432.137931,1599,2554,37.40823137,5
0,0,1,3,0,0,0,0,0,1,49385,1647.997775,4.838709677,1.334816463,936.2202447,-1599,-2554,32.03559511,-5
0,1,3,0,1,1,1,1,1,0,43875,1487.288136,2.881355932,1.457627119,1294.745763,680,2579,34.61016949,22
1,0,0,3,0,0,0,0,0,1,50264,1703.864407,2.983050847,1.118644068,977.7627119,-680,-2579,31.96610169,-22
1,0,0,5,1,0,0,0,0,3,85295,2166.680779,3.759525826,0.990685859,1066.882303,2189,1467,29.41574936,-47
0,1,5,0,0,1,1,1,3,0,81998,2082.929721,3.403895004,1.397121084,1217.466554,-2189,-1467,32.28619814,47
1,0,0,5,1,0,0,0,0,2,42641,1202.283835,3.270676692,1.184210526,909.2030075,-691,-1586,31.91729323,-25
0,1,5,0,0,1,1,1,2,0,59270,1671.146617,3.355263158,1.466165414,1211.684211,691,1586,33.01691729,25
1,0,1,2,1,1,1,1,1,0,38664,1475.725191,3.244274809,0.916030534,1243.648855,-42,601,33.4351145,7
0,1,2,1,0,0,0,0,0,1,27353,1044.007634,2.86259542,1.221374046,973.1145038,42,-601,35.38167939,-7
1,1,3,3,0,1,0,1,2,0,87541,2316.921041,3.149536833,1.164534627,1317.819144,154,-526,30.93956771,-8
0,0,3,3,1,0,1,0,0,2,81529,2157.803264,3.493603882,1.243934715,1090.708425,-154,526,32.60696956,8
1,0,1,4,0,0,0,0,0,1,42779,1171.492469,3.614787768,1.533546326,948.6298494,-1828,-2555,31.60200822,-7
0,1,4,1,1,1,1,1,1,0,59723,1635.499772,3.724326791,1.889548152,1228.4199,1828,2555,33.71063441,7
1,1,6,0,1,1,1,1,1,0,72262,1730.135674,3.543495611,1.795690343,1248.814046,-356,-193,33.95051875,-16
0,0,0,6,0,0,0,0,0,1,68104,1630.582602,3.639265762,1.412609737,996.8427773,356,193,34.3575419,16
1,1,3,0,1,1,1,1,2,0,33325,1090.834697,3.306055646,1.669394435,1301.256956,998,3914,34.17348609,73
0,0,0,3,0,0,0,0,0,2,40884,1338.265139,3.240589198,1.014729951,871.0769231,-998,-3914,31.84942717,-73
0,0,3,2,0,1,1,0,0,1,55052,1568.433048,3.618233618,1.709401709,1091.903134,312,803,34.27350427,34
1,1,2,3,1,0,0,1,1,0,44824,1277.037037,3.618233618,1.367521368,1105.407407,-312,-803,31.73789174,-34
1,0,4,1,1,1,1,1,1,0,108112,2609.30008,2.992759453,1.568785197,1183.679807,-389,-64,29.90345937,-39
0,1,1,4,0,0,0,0,0,1,97747,2359.139179,4.006436042,1.327433628,1019.005632,389,64,30.79646018,39
1,1,4,0,1,1,1,1,1,0,67313,2162.087794,2.95503212,1.124197002,1310.794433,1449,4830,32.60171306,41
0,0,0,4,0,0,0,0,0,1,36887,1184.807281,3.083511777,0.96359743,926.6723769,-1449,-4830,31.05995717,-41
0,0,1,6,0,0,0,0,0,2,102773,2363.503258,3.88654657,1.724798773,1058.801073,-658,-1794,31.9662706,6
1,1,6,1,1,1,1,1,2,0,96343,2215.63051,3.955538521,1.655806823,1284.818704,658,1794,30.93139134,-6
0,0,3,1,1,0,1,1,1,0,74114,2232.349398,3.915662651,1.475903614,1338.421687,1733,1295,31.92771084,0
1,1,1,3,0,1,0,0,0,1,51831,1561.174699,3.43373494,1.385542169,916.6144578,-1733,-1295,29.84939759,0
0,0,3,3,1,1,0,1,2,0,118972,2901.756098,2.87804878,1.756097561,1307.219512,-778,347,33.29268293,6
1,1,3,3,0,0,1,0,0,2,92575,2257.926829,4.097560976,1.243902439,1079.780488,778,-347,33,-6
1,1,4,1,1,1,1,0,0,1,89292,2249.168766,4.282115869,1.61209068,1086.161209,1485,2559,31.05793451,32
0,0,1,4,0,0,0,1,1,0,97249,2449.596977,3.501259446,1.637279597,1151.602015,-1485,-2559,31.08312343,-32
1,1,5,1,1,0,1,1,1,0,72332,1923.723404,3.218085106,2.074468085,1231.005319,1463,1944,35.29255319,42
0,0,1,5,0,1,0,0,0,1,64477,1714.81383,4.255319149,1.728723404,1035.446809,-1463,-1944,30.90425532,-42
0,1,2,3,0,1,0,1,1,1,47743,1252.549191,4.302579799,1.337997376,982.0795802,-573,-381,31.351115,47
1,0,3,2,1,0,1,0,1,1,82474,2163.725404,3.253170092,2.151289899,1244.19589,573,381,32.74158286,-47
0,0,1,3,1,0,0,1,1,0,52669,1821.40634,2.939481268,1.625360231,1247.239193,-679,-721,33.19884726,-28
1,1,3,1,0,1,1,0,0,1,36392,1258.512968,4.080691643,1.002881844,913.1412104,679,721,31.71181556,28
0,0,1,2,0,0,0,0,0,1,33670,1443,2.7,1.157142857,1002.342857,-1830,-3709,31.5,-58
1,1,2,1,1,1,1,1,1,0,36816,1577.828571,3.214285714,1.071428571,1363.757143,1830,3709,35.01428571,58
1,1,2,3,0,1,0,1,1,1,95322,2195.516315,3.800383877,1.381957774,1344.368522,681,250,33.88099808,9
0,0,3,2,1,0,1,0,1,1,96415,2220.690979,3.408829175,1.635316699,1098.357006,-681,-250,30.95585413,-9
0,1,1,3,0,1,0,0,0,1,23697,876.0443623,3.548983364,1.330868762,995.4676525,-1311,-4056,34.86136784,-8
1,0,3,1,1,0,1,1,1,0,40097,1482.32902,3.844731978,1.885397412,1455.467652,1311,4056,38.74306839,8
0,1,2,2,0,0,0,1,2,0,55550,1726.943005,3.823834197,1.398963731,1249.025907,-988,-1708,32.33160622,9
1,0,2,2,1,1,1,0,0,2,33458,1040.145078,3.761658031,1.492227979,983.7202073,988,1708,32.61139896,-9
0,1,2,0,0,1,1,1,1,0,36478,1341.102941,3.161764706,1.617647059,1357.117647,-654,563,38.27205882,-14
1,0,0,2,1,0,0,0,0,1,21194,779.1911765,2.977941176,1.323529412,966.8602941,654,-563,37.20588235,14
0,1,4,2,0,1,1,1,2,0,86524,1995.172944,3.897002306,2.305918524,1159.199078,-130,696,32.09838586,28
1,0,2,4,1,0,0,0,0,2,70459,1624.727133,4.773251345,1.752498078,987.3620292,130,-696,32.16756341,-28
1,1,1,3,0,0,0,0,0,1,43739,1402.640299,4.200962052,1.571352218,842.1101015,651,-2474,31.5232496,-15
0,0,3,1,1,1,1,1,1,0,56551,1813.500802,4.072688402,1.603420631,1324.290754,-651,2474,34.24906467,15
0,0,3,1,1,1,1,1,1,0,40020,1393.615786,3.412652351,1.288450377,1397.425421,1078,4764,36.18107951,71
1,1,1,3,0,0,0,0,0,1,33968,1182.867092,3.099245502,0.905397562,853.0725479,-1078,-4764,29.98258851,-71
1,1,3,3,1,0,0,1,1,0,64391,1553.462002,3.208685163,1.616405308,1064.043426,-982,-824,29.40892642,-48
0,0,3,3,0,1,1,0,0,1,68832,1660.603136,3.5946924,1.495778046,1123.705669,982,824,33.14837153,48
0,0,0,5,1,1,1,0,0,1,57386,1593.317908,3.58167515,2.082369273,1068.805183,-979,-1029,34.73391948,-1
1,1,5,0,0,0,0,1,1,0,64534,1791.781583,4.775566867,1.971309579,1296.310967,979,1029,34.48403517,1
0,0,3,3,0,0,0,1,1,2,86265,1886.948596,3.368574553,1.465548669,1043.348159,-1356,-1890,28.04228946,-9
1,1,3,3,1,1,1,0,2,1,109650,2398.46883,4.024790376,1.706161137,1309.006198,1356,1890,33.51075465,9
1,0,1,1,1,1,1,1,1,0,44229,1664.830615,3.613550816,1.618569636,1350.760351,1184,1866,35.72145546,24
0,1,1,1,0,0,0,0,0,1,31325,1179.109159,3.161856964,1.355081556,804.2860728,-1184,-1866,30.97867001,-24
0,1,4,0,1,1,1,0,0,1,53695,1438.258929,4.125,1.6875,1082.357143,761,1990,34.25892857,14
1,0,0,4,0,0,0,1,1,0,49337,1321.526786,3.5625,1.794642857,1207.339286,-761,-1990,33.91071429,-14
1,1,3,0,1,1,1,1,1,0,50500,1743.383199,2.658227848,1.035673188,1367.171461,991,4396,35.86881473,64
0,0,0,3,0,0,0,0,0,1,41360,1427.848101,3.417721519,0.79401611,875.5028769,-991,-4396,29.75834292,-64
0,1,3,1,1,1,0,1,1,0,35266,1061.695936,3.793276468,1.776216759,1025.792273,-363,-1061,34.10938284,22
1,0,1,3,0,0,1,0,0,1,83114,2502.177622,4.305067737,1.264425489,1252.997491,363,1061,33.62769694,-22
1,0,0,4,1,0,0,0,0,2,55465,1894.08082,3.380762664,1.161070006,1019.269209,-791,-2184,30.76835515,-25
0,1,4,0,0,1,1,1,2,0,48889,1669.516221,3.75640296,1.468412066,1396.924303,791,2184,33.56858281,25
0,0,1,2,1,1,0,0,0,1,32744,1009.578623,3.144912641,2.004110997,972.9434738,14,349,33.42240493,-3
1,1,2,1,0,0,1,1,1,0,55155,1700.565262,3.607399794,1.695786228,1179.736896,-14,-349,32.8057554,3
1,0,1,5,0,0,0,0,0,2,64811,1474.653015,5.187713311,3.026166098,955.1444824,1034,547,30.87599545,41
0,1,5,1,1,1,1,1,2,0,86085,1958.703072,5.779294653,2.662116041,1070.957907,-1034,-547,26.6894198,-41
0,0,2,2,1,0,1,1,1,0,101977,2255.296719,3.317360855,2.344268338,1265.360855,-114,654,34.72171028,-19
1,1,2,2,0,1,0,0,0,1,72330,1599.631404,4.091411721,1.658680428,1000.723922,114,-654,32.5764836,19
1,0,0,4,1,1,0,0,0,1,45540,1586.759582,3.93728223,1.49825784,920.7526132,1559,203,32.33449477,-45
0,1,4,0,0,0,1,1,1,0,44523,1551.324042,3.588850174,1.986062718,1330.264808,-1559,-203,38.18815331,45
0,1,3,1,1,1,0,0,1,1,36746,905.8175842,4.190632703,2.243221035,1104.113394,228,-1281,35.89153657,6
1,0,1,3,0,0,1,1,1,1,52559,1295.620378,4.412489729,2.119967132,1238.85456,-228,1281,36.87756779,-6
1,1,4,0,1,1,1,1,1,0,53660,2053.316327,3.788265306,1.683673469,1531.507653,848,3600,37.15561224,78
0,0,0,4,0,0,0,0,0,1,36286,1388.494898,3.214285714,1.18622449,867.1071429,-848,-3600,30.38265306,-78
1,1,1,3,0,0,0,1,1,0,62043,1878.193744,3.451059536,1.846619576,999.3420787,339,-2054,29.72754793,-10
0,0,3,1,1,1,1,0,0,1,56825,1720.232089,4.026236125,1.453077699,1259.806256,-339,2054,32.72452069,10
1,0,3,1,1,1,1,1,1,0,54660,1861.293984,3.8138479,2.213393871,1420.065834,660,1868,38.00227015,33
0,1,1,3,0,0,0,0,0,1,30507,1038.830874,4.154370034,1.498297389,914.0499432,-660,-1868,33.91600454,-33
1,0,0,5,1,1,0,0,0,1,44991,1320.675147,3.522504892,1.26223092,962.5303327,1325,844,33.43444227,5
0,1,5,0,0,0,1,1,1,0,43325,1271.771037,3.816046967,1.702544031,1182.833659,-1325,-844,35.69471624,-5
0,0,0,3,1,1,1,1,1,0,63652,1958.523077,3.784615385,1.2,1332.338462,1324,1869,35.04615385,41
1,1,3,0,0,0,0,0,0,1,52129,1603.969231,2.676923077,1.476923077,1043.876923,-1324,-1869,31.56923077,-41
0,0,1,4,1,0,0,0,0,2,68667,1991.309812,3.015949734,1.072982117,1061.504108,-1743,-4125,30.94248429,-67
1,1,4,1,0,1,1,1,2,0,91216,2645.219913,3.247945868,1.594973417,1454.592557,1743,4125,34.88641856,67
1,0,2,4,0,1,0,0,0,1,96584,2163.943241,4.525765497,1.590739358,1131.651979,1799,1039,31.07542942,45
0,1,4,2,1,0,1,1,1,0,92701,2076.945482,3.315907394,1.635548917,1027.850635,-1799,-1039,28.2300224,-45
1,0,4,2,0,1,1,1,2,0,108239,2669.272503,3.477188656,1.800246609,1319.442663,-608,794,32.8729963,18
0,1,2,4,1,0,0,0,0,2,64774,1597.385943,3.699136868,1.134401973,934.3378545,608,-794,30.18495684,-18
0,0,0,5,1,0,0,0,0,2,64964,2082.179487,2.980769231,1.282051282,990.9487179,-1079,-1697,31.34615385,4
1,1,5,0,0,1,1,1,2,0,67140,2151.923077,3.397435897,1.314102564,1356.49359,1079,1697,33.07692308,-4
1,1,5,0,1,1,1,1,2,0,73919,1925.809813,3.595310465,1.90186713,1411.065567,1926,3737,33.42596613,-34
0,0,0,5,0,0,0,0,0,2,82264,2143.221884,3.1524099,1.328701693,1027.174989,-1926,-3737,33.32175423,34
1,1,4,0,1,1,1,1,1,0,34521,1208.436406,2.625437573,1.295215869,1333.309218,1849,4657,38.54142357,42
0,0,0,4,0,0,0,0,0,1,42648,1492.928821,3.045507585,0.665110852,810.882147,-1849,-4657,32.52042007,-42
1,0,3,1,1,1,1,1,2,0,43009,1366.087877,3.843303335,1.270513499,1421.774484,862,4501,34.4944415,4
0,1,1,3,0,0,0,0,0,2,42146,1338.676548,2.985706723,1.048173637,910.2339862,-862,-4501,31.95341451,-4
1,0,1,2,1,1,0,0,0,1,38518,1450.772128,3.050847458,0.790960452,916.173258,164,-132,30.50847458,0
0,1,2,1,0,0,1,1,1,0,65500,2467.043315,3.427495292,1.167608286,1380.20339,-164,132,31.29943503,0
0,1,3,1,0,1,1,1,2,0,102759,2825.63703,3.272227314,1.319890009,1184.150321,408,117,29.23006416,9
1,0,1,3,1,0,0,0,0,2,90140,2478.643446,3.16223648,1.182401467,935.1035747,-408,-117,27.7451879,-9
0,1,2,3,0,0,0,0,0,2,67368,1925.717008,3.030014293,1.372081944,1004.055264,1044,-560,33.64459266,35
1,0,3,2,1,1,1,1,2,0,66871,1911.510243,3.430204859,1.372081944,1230.677465,-1044,560,32.52977608,-35
0,0,0,4,1,1,0,0,0,1,60892,1665.991792,3.064295486,1.367989056,993.3625171,-630,-198,30.69767442,-37
1,1,4,0,0,0,1,1,1,0,60339,1650.861833,3.502051984,1.450068399,1302.610123,630,198,36.22435021,37
1,0,3,1,0,0,0,1,1,0,71998,2211.920123,2.734254992,1.013824885,1313.652842,-1089,82,33.0875576,-40
0,1,1,3,1,1,1,0,0,1,68544,2105.806452,3.010752688,0.983102919,1053.867896,1089,-82,33.94777266,40
1,1,3,2,1,1,1,1,1,0,83255,2129.283887,3.043478261,1.636828645,1214.214834,457,2322,33.60613811,41
0,0,2,3,0,0,0,0,0,1,67280,1720.716113,3.350383632,1.227621483,945.9539642,-457,-2322,30.71611253,-41
1,1,5,1,0,1,0,1,1,0,62575,1675.368139,4.631860776,1.820615797,1361.601071,728,2003,36.43908969,-2
0,0,1,5,1,0,1,0,0,1,63983,1713.065596,4.06961178,2.03480589,1005.884873,-728,-2003,34.13654618,2
0,0,4,1,0,1,1,1,1,0,47331,1427.782805,3.800904977,2.624434389,1324.0181,-798,-1391,35.11312217,-24
1,1,1,4,1,0,0,0,0,1,48037,1449.07994,5.037707391,1.417797888,1115.45098,798,1391,34.38914027,24
0,0,0,4,1,0,0,0,0,1,43562,1326.761421,3.837563452,1.431472081,997.7055838,-570,-1519,36.18274112,-21
1,1,4,0,0,1,1,1,1,0,46068,1403.086294,3.289340102,2.101522843,1395.015228,570,1519,39.59390863,21
0,1,2,2,0,1,1,1,1,1,63200,1592.608148,4.561108778,2.393952121,1157.634607,424,1907,35.93448131,88
1,0,2,2,1,0,0,0,1,1,63735,1606.089878,4.309113818,1.839563209,1138.281394,-424,-1907,31.5749685,-88
0,1,1,2,1,0,0,0,0,1,38562,1220.960422,2.91292876,1.741424802,895.2506596,-1096,-918,32.2005277,3
1,0,2,1,0,1,1,1,1,0,77921,2467.155673,3.862796834,1.266490765,1228.907652,1096,918,34.44854881,-3
0,0,1,3,0,0,0,0,0,2,61637,2004.455285,3.414634146,1.073170732,971.7073171,-1827,-4902,28.71544715,-47
1,1,3,1,1,1,1,1,2,0,63031,2049.788618,2.926829268,1.300813008,1415.349593,1827,4902,32.32520325,47
0,1,3,1,0,1,0,0,0,1,123522,3121.870261,3.411962932,1.870261163,1089.88711,-854,-1075,30.30328559,32
1,0,1,3,1,0,1,1,1,0,119257,3014.077506,3.563605729,0.859309183,1280.780118,854,1075,29.11541702,-32
0,0,2,3,0,0,1,1,1,0,50403,1571.002597,3.397402597,1.246753247,1225.932468,-2987,-2721,32.47792208,-88
1,1,3,2,1,1,0,0,0,1,54159,1688.072727,3.303896104,1.402597403,1082.275325,2987,2721,35.47012987,88
1,1,4,0,0,1,1,1,1,0,55186,1932.95972,3.607705779,1.576182137,1355.530648,531,3990,34.25569177,24
0,0,0,4,1,0,0,0,0,1,33889,1187.005254,3.432574431,1.646234676,926.0735552,-531,-3990,31.34851138,-24
0,0,0,4,1,0,0,0,0,1,33889,1169.930955,3.555811277,0.690448792,821.9240506,-198,-1050,29.93095512,-10
1,1,4,0,0,1,1,1,1,0,41186,1421.841197,3.107019563,1.622554661,1201.463751,198,1050,32.34752589,10
1,0,3,1,1,1,1,1,1,0,48431,1593.998903,3.521667581,1.777290181,1189.645639,28,89,30.54306089,-22
0,1,1,3,0,0,0,0,0,1,22991,756.697751,3.357103675,1.020296215,865.2572682,-28,-89,31.66209545,22
1,1,2,1,1,1,0,1,1,0,61232,2229.320388,3.276699029,1.201456311,1269.771845,1450,4304,31.85679612,8
0,0,1,2,0,0,1,0,0,1,57152,2080.776699,3.240291262,1.310679612,1009.63835,-1450,-4304,30.14563107,-8
1,1,1,3,0,1,1,1,1,1,80540,2143.921917,3.22094055,1.064773736,1098.239574,454,-1327,30.63886424,-45
0,0,3,1,1,0,0,0,1,1,141239,3759.689441,2.821650399,1.304347826,1367.041704,-454,1327,34.17923691,45
0,0,1,6,1,0,1,1,2,0,118223,2682.821483,3.789712557,1.54311649,1197.8941,-1349,-2076,30.49924357,-53
1,1,6,1,0,1,0,0,0,2,117460,2665.506808,3.449319213,1.361573374,1108.461422,1349,2076,33.4720121,53
1,1,3,0,0,1,1,1,1,0,42479,1517.107143,3.214285714,0.892857143,1328.785714,1483,2378,35.60714286,43
0,0,0,3,1,0,0,0,0,1,23091,824.6785714,3.035714286,0.785714286,848.8571429,-1483,-2378,30.82142857,-43
1,1,1,4,1,0,1,0,0,1,64544,1889.092683,3.16097561,1.843902439,1143.278049,359,841,31.90243902,10
0,0,4,1,0,1,0,1,1,0,67133,1964.868293,3.863414634,1.492682927,1278.292683,-359,-841,30.29268293,-10
1,0,0,3,1,0,1,0,0,2,60621,1895.393434,3.533090151,1.438249088,1071.720688,954,1563,30.82855654,28
0,1,3,0,0,1,0,1,2,0,69147,2161.969776,3.814486712,1.406982804,1447.385096,-954,-1563,33.70505472,-28
1,1,5,0,1,1,1,1,2,0,44355,1450.299728,3.400544959,1.307901907,1350.899183,560,2911,33.71117166,-24
0,0,0,5,0,0,0,0,0,2,33224,1086.343324,2.811989101,1.242506812,904.3160763,-560,-2911,33.08991826,24
1,0,1,4,1,0,1,1,1,1,56192,1518.702703,3.162162162,1.162162162,1202.783784,779,198,31.78378378,-29
0,1,4,1,0,1,0,0,1,1,65522,1770.864865,3.054054054,1.054054054,1284.513514,-779,-198,32.78378378,29
0,1,3,1,0,0,0,1,1,0,75810,1890.523691,3.167082294,1.496259352,1306.877805,-890,-938,36.55860349,14
1,0,1,3,1,1,1,0,0,1,77964,1944.239401,3.466334165,1.421446384,1023.760599,890,938,31.04738155,-14
1,1,2,1,1,1,1,1,1,0,48868,1917.64552,2.9823414,1.334205363,1392.015697,2061,4212,35.67037279,32
0,0,1,2,0,0,0,0,0,1,24098,945.6376717,2.9823414,1.255722695,864.8083715,-2061,-4212,30.60824068,-32
0,0,4,1,1,0,1,1,1,0,61013,1822.190144,3.255350921,1.493280239,1214.311598,-215,-812,33.777999,-8
1,1,1,4,0,1,0,0,0,1,49768,1486.351419,3.255350921,1.284221005,935.8745645,215,812,33.33001493,8
0,1,1,3,0,0,1,1,1,0,61400,1855.919395,4.020151134,0.937027708,1288.171285,-1527,-1317,35.36523929,12
1,0,3,1,1,1,0,0,0,1,41410,1251.687657,3.083123426,1.450881612,1047.234257,1527,1317,35.8488665,-12
0,1,5,1,0,1,1,1,2,0,69127,1921.97405,2.863762743,1.584800741,1334.802595,1095,1658,36.2557924,93
1,0,1,5,1,0,0,0,0,2,69636,1936.126043,3.558850788,1.25115848,965.3493976,-1095,-1658,30.44485635,-93
1,1,3,0,1,1,1,1,1,0,48934,1949.561753,2.948207171,0.956175299,1434.015936,4466,6862,32.5498008,41
0,0,0,3,0,0,0,0,0,1,23721,945.059761,2.828685259,0.796812749,798.9561753,-4466,-6862,29.6812749,-41
1,1,3,2,1,1,1,1,2,0,112530,2703.964758,3.364036844,1.393672407,1259.533841,-437,-785,32.87144573,-31
0,0,2,3,0,0,0,0,0,2,78945,1896.956348,3.388065679,1.129355226,1122.185022,437,785,33.11173408,31
1,1,4,0,1,1,1,1,1,0,56109,1961.853147,3.321678322,1.433566434,1338.034965,3350,3861,33.25174825,75
0,0,0,4,0,0,0,0,0,1,40673,1422.132867,3.181818182,0.769230769,914.8181818,-3350,-3861,29.02097902,-75
1,1,2,4,0,0,1,0,0,1,57938,1583.726651,2.870159453,1.421412301,979.5990888,653,-146,32.09111617,-13
0,0,4,2,1,1,0,1,1,0,71542,1955.589977,3.307517084,1.202733485,1276.264237,-653,146,34.523918,13
0,0,3,3,0,1,1,0,2,1,107181,2458.279817,3.853211009,1.743119266,1286.784404,193,1609,32.93577982,7
1,1,3,3,1,0,0,1,1,2,102737,2356.353211,3.967889908,1.949541284,1120.247706,-193,-1609,31.53669725,-7
1,1,4,2,1,1,1,0,1,2,75765,1824.929747,4.094741068,1.372942593,1112.367724,-470,-212,28.73544761,-43
0,0,2,4,0,0,0,1,2,1,144976,3491.995183,3.107185869,1.951023685,1310.601365,470,212,30.85507828,43
1,0,2,2,0,1,1,1,1,0,49987,1660.697674,3.089700997,1.262458472,1280.192691,429,1491,32.52491694,-28
